created_at,field1,field2,field3,field4,field5,field6
2021-12-25T03:51:15+07:00,290.52573,8.12698,0,1.46484,28,76
2021-12-25T03:56:28+07:00,290.52573,8.21567,0.00928,1.46484,28,76
2021-12-25T04:01:44+07:00,379.83572,8.21567,0.0118,1.46484,28,77
2021-12-25T04:06:59+07:00,300.75558,8.30488,0.01936,1.46484,28,77
2021-12-25T04:12:13+07:00,300.75558,8.39464,0.01096,1.46484,28,77
2021-12-25T04:17:27+07:00,302.56113,8.30488,0.0328,1.46484,28,76
2021-12-25T04:22:41+07:00,302.56113,8.30488,0.02608,1.46484,28,76
2021-12-25T04:27:55+07:00,302.56113,8.39464,0.00676,1.46484,28,76
2021-12-25T04:33:08+07:00,302.56113,8.30488,0.00508,1.46484,28,76
2021-12-25T04:38:22+07:00,396.65247,9.70866,0.03112,1.46484,28,76
2021-12-25T04:43:37+07:00,314.93665,8.66716,0.03783,1.46484,28,76
2021-12-25T04:48:50+07:00,314.93665,8.66716,0.01348,1.46484,28,76
2021-12-25T04:54:06+07:00,302.56113,8.39464,0.02524,1.46484,28,76
2021-12-25T04:59:20+07:00,302.56113,8.39464,0.02272,1.46484,28,76
2021-12-25T05:04:34+07:00,302.56113,8.39464,0.01516,1.46484,28,76
2021-12-25T05:09:53+07:00,302.56113,8.30488,0.00844,1.75781,28,76
2021-12-25T05:15:09+07:00,302.56113,8.48494,0.02272,1.46484,28,76
2021-12-25T05:20:24+07:00,302.56113,8.48494,0.01852,1.46484,28,76
2021-12-25T05:25:39+07:00,302.56113,8.48494,0.01432,1.46484,28,76
2021-12-25T05:30:53+07:00,313.05728,8.48494,0.01348,1.46484,28,77
2021-12-25T05:36:07+07:00,314.93665,8.39464,0.01768,1.46484,28,76
2021-12-25T05:41:22+07:00,396.65247,9.41793,0.0202,1.46484,28,76
2021-12-25T05:46:36+07:00,302.56113,8.21567,0.02188,1.46484,28,76
2021-12-25T05:51:50+07:00,302.56113,8.21567,0.0244,1.75781,28,76
2021-12-25T05:57:04+07:00,302.56113,8.21567,0.01936,1.46484,28,76
2021-12-25T06:02:20+07:00,302.56113,8.12698,0.01432,1.80664,28,76
2021-12-25T06:07:37+07:00,302.56113,8.12698,0.0244,1.70898,28,76
2021-12-25T06:12:54+07:00,302.56113,8.12698,0.0328,1.46484,28,76
2021-12-25T06:18:07+07:00,302.56113,8.12698,0.03699,1.46484,28,76
2021-12-25T06:23:21+07:00,314.93665,8.30488,0.01096,1.46484,28,76
2021-12-25T06:28:35+07:00,314.93665,8.39464,0.01516,1.46484,28,76
2021-12-25T06:33:50+07:00,411.56958,9.70866,0.02356,2.00195,28,76
2021-12-25T06:39:04+07:00,327.65793,8.85155,0.03112,1.70898,28,76
2021-12-25T06:44:18+07:00,325.70276,8.94456,0.01936,1.75781,28,77
2021-12-25T06:49:33+07:00,325.70276,8.75908,0.0328,1.85547,28,77
2021-12-25T06:54:51+07:00,336.672,9.22692,0.03028,1.95313,28,78
2021-12-25T07:00:06+07:00,336.672,9.22692,0.03699,2.05078,28,78
2021-12-25T07:05:21+07:00,349.94211,9.61119,0.0328,2.09961,28,78
2021-12-25T07:10:34+07:00,363.57089,9.70866,0.04287,2.24609,28,78
2021-12-25T07:15:49+07:00,361.39185,9.8067,0.03783,2.49023,28,79
2021-12-25T07:21:05+07:00,363.57089,10.00449,0.0286,2.68555,28,78
2021-12-25T07:26:19+07:00,361.39185,9.8067,0.03699,2.83203,28,79
2021-12-25T07:31:35+07:00,361.39185,9.90531,0.03112,2.97852,28,79
2021-12-25T07:36:50+07:00,361.39185,10.10424,0.02104,3.07617,28,79
2021-12-25T07:42:04+07:00,345.75549,9.8067,0.016,3.22266,28,80
2021-12-25T07:47:18+07:00,345.75549,9.61119,0.03951,3.66211,28,80
2021-12-25T07:52:35+07:00,432.06522,10.71491,0.01936,3.61328,28,80
2021-12-25T07:57:51+07:00,389.57849,10.50902,0.03448,3.32031,28,79
2021-12-25T08:03:06+07:00,334.65427,9.41793,0.02608,3.4668,28,79
2021-12-25T08:08:20+07:00,321.81448,9.32215,0.02104,3.4668,28,79
2021-12-25T08:13:36+07:00,321.81448,8.94456,0.0244,3.56445,28,79
2021-12-25T08:18:50+07:00,311.185,9.13225,0.03783,3.75977,28,78
2021-12-25T08:24:05+07:00,323.75482,9.22692,0.13778,3.90625,28,78
2021-12-25T08:29:20+07:00,313.05728,8.75908,0.01768,3.80859,28,77
2021-12-25T08:34:34+07:00,313.05728,8.94456,0.02104,3.85742,28,77
2021-12-25T08:39:52+07:00,314.93665,9.03813,0.03448,4.49219,28,76
